cadence_id,cadence_name,model,created_at,most_recent_person_added,calls_ever_alltime,salesloft_url
3452336,BDR-S - Legal Insider Magazine,BDR,2024-03-19,2024-06-12T09:06:48.889006-07:00,232,https://app.salesloft.com/app/cadences/3452336
3808640,BDR-S - MOFU TEMPLATE ,BDR,2025-02-20,never,0,https://app.salesloft.com/app/cadences/3808640
3698064,BDR-S - Movers - 2025,BDR,2024-10-01,2025-03-19T08:00:53.263712-07:00,195,https://app.salesloft.com/app/cadences/3698064
3183096,BDR-S - NMQL ,BDR,2023-07-17,2023-07-17T11:13:19.870363-07:00,15,https://app.salesloft.com/app/cadences/3183096
3923091,BDR-S - NMQLs Showing Intent - 2025  - July 2025,BDR,2025-06-28,2025-07-28T11:35:42.363226-07:00,100,https://app.salesloft.com/app/cadences/3923091
2953234,BDR-S - NO SHOW - Aggressive Cadence - Engaged - Rev 1,BDR,2023-01-19,never,0,https://app.salesloft.com/app/cadences/2953234
3542544,BDR-S - NOSSCR 2024 Follow Up ,BDR,2024-05-15,2025-09-15T06:29:31.381988-07:00,397,https://app.salesloft.com/app/cadences/3542544
3350689,BDR-S - New to Role - LinkedIn 2024,BDR,2023-12-28,2024-03-19T13:36:38.690944-07:00,21,https://app.salesloft.com/app/cadences/3350689
3021523,BDR-S - New to Role - Prospecting,BDR,2023-03-08,2023-09-22T10:49:34.789443-07:00,0,https://app.salesloft.com/app/cadences/3021523
3183227,BDR-S - Nurture MQL Revival ,BDR,2023-07-17,never,0,https://app.salesloft.com/app/cadences/3183227
3183237,BDR-S - Nurture MQL and NAQL - DO NOT USE,BDR,2023-07-17,2024-12-11T09:14:59.172879-08:00,4218,https://app.salesloft.com/app/cadences/3183237
3616679,BDR-S - Nurture MQLs 2024 - SOFT TERRITORIES,BDR,2024-07-09,2024-09-17T15:07:47.786047-07:00,188,https://app.salesloft.com/app/cadences/3616679
3162347,BDR-S - Opportunities Near You,BDR,2023-06-26,2024-01-18T08:42:29.972454-08:00,472,https://app.salesloft.com/app/cadences/3162347
3342303,BDR-S - PI Power Hour - Wave 1,BDR,2023-12-12,2025-01-31T13:00:07.762648-08:00,4228,https://app.salesloft.com/app/cadences/3342303
3587562,BDR-S - Personal Injury Specific,BDR,2024-06-13,2024-11-18T15:55:46.539627-08:00,3070,https://app.salesloft.com/app/cadences/3587562
3140544,BDR-S - Personalized (insert Practice Area) - DO NOT USE,BDR,2023-06-06,never,0,https://app.salesloft.com/app/cadences/3140544
2949714,BDR-S - Previous Closed Lost - Prospecting - Rev 1,BDR,2023-01-17,never,0,https://app.salesloft.com/app/cadences/2949714
2458788,BDR-S - Re-Engage Nurture Leads - Prospecting,BDR,2022-02-10,2024-12-20T13:11:45.792040-08:00,11201,https://app.salesloft.com/app/cadences/2458788
3814390,BDR-S - Sporting Sendoso Send,BDR,2025-02-26,2025-02-26T10:40:47.345353-08:00,0,https://app.salesloft.com/app/cadences/3814390
3686111,BDR-S - TR - Previous Closed Lost - Prospecting - V1 -Fraser,BDR,2024-09-17,2025-01-17T09:59:09.965492-08:00,24,https://app.salesloft.com/app/cadences/3686111
2202386,BDR-S - Tailored Emails AQL,BDR,2021-07-23,2025-05-30T10:03:01.849150-07:00,17980,https://app.salesloft.com/app/cadences/2202386
3590395,BDR-S - Target Accounts - Decision Maker - Something Sweet/Smart - Follow Up,BDR,2024-06-14,2024-08-12T06:49:50.956643-07:00,211,https://app.salesloft.com/app/cadences/3590395
3590405,BDR-S - Target Accounts - Firm Admin - Something Sweet/Smart - Follow Up,BDR,2024-06-14,2024-07-12T14:40:40.449191-07:00,115,https://app.salesloft.com/app/cadences/3590405
2962207,BDR-S - WebSights (ZI) - DO NOT USE,BDR,2023-01-26,2024-02-01T06:21:42.443926-08:00,8231,https://app.salesloft.com/app/cadences/2962207
3279056,BDR-S - WebSights Call Only Office Manager ,BDR,2023-10-10,2023-11-28T15:43:16.582361-08:00,20,https://app.salesloft.com/app/cadences/3279056
3388450,BDR-S - ZI WebSights 2024 - DO NOT USE,BDR,2024-02-03,2024-02-20T20:48:23.102126-08:00,518,https://app.salesloft.com/app/cadences/3388450
3395569,BDR-S / MM - Firm Central Users,BDR,2024-02-08,never,0,https://app.salesloft.com/app/cadences/3395569
3687714,BDR-S ALL Firm Central - High Touch ,BDR,2024-09-18,2025-07-24T08:47:11.438140-07:00,115,https://app.salesloft.com/app/cadences/3687714
2653283,BDR-S Blitz Cadence,BDR,2022-06-14,2022-08-17T14:49:14.988983-07:00,292,https://app.salesloft.com/app/cadences/2653283
2199434,BDR-S Clio Con 2021,BDR,2021-07-21,2022-10-04T13:41:28.766069-07:00,3,https://app.salesloft.com/app/cadences/2199434
4014593,BDR-S ClioCon 2025 Follow Up,BDR,2025-10-20,2025-12-15T18:54:10.890531-08:00,293,https://app.salesloft.com/app/cadences/4014593
4005257,BDR-S Sprint: Custom Reporting - October 2025 - EMAIL ONLY,BDR,2025-10-08,2025-10-22T08:53:53.924337-07:00,0,https://app.salesloft.com/app/cadences/4005257
3981710,BDR-S Sprint: Summer Promo CL Sept 2025,BDR,2025-09-10,2025-09-25T08:25:13.136383-07:00,654,https://app.salesloft.com/app/cadences/3981710
3756329,BDR-S and BDR-MM - Theragun Direct Mail Follow-up - Prospecting,BDR,2024-12-10,2025-02-26T13:55:59.199828-08:00,369,https://app.salesloft.com/app/cadences/3756329
3699544,BDR-S- Abacus CL Downtime-Isaac,BDR,2024-10-02,2025-02-19T22:17:32.951325-08:00,148,https://app.salesloft.com/app/cadences/3699544
3667925,BDR-S-Practice Panther Increase-SR,BDR,2024-08-27,2024-09-10T10:24:37.169330-07:00,85,https://app.salesloft.com/app/cadences/3667925
3256715,BDR-S/AE-S - Customers in Your Building - Prospecting,BDR,2023-09-20,2023-10-26T11:09:51.079732-07:00,110,https://app.salesloft.com/app/cadences/3256715
3200370,BDR-S/AE-S - Localized Group Demos - Invitations,BDR,2023-08-01,2023-08-21T13:50:57.630276-07:00,198,https://app.salesloft.com/app/cadences/3200370
3200696,BDR-S/AE-S - Localized Group Demos S-NE-6 - Invitations,BDR,2023-08-01,2023-08-14T09:27:03.994766-07:00,105,https://app.salesloft.com/app/cadences/3200696
2526678,BDR-S/MM - eGift Offer 2022 - CL no decision ,BDR,2022-03-24,2022-11-22T12:48:09.569822-08:00,153,https://app.salesloft.com/app/cadences/2526678
3183607,BDR-S/V - Cookies to CL July '23 - Follow Up,BDR,2023-07-17,2024-02-22T11:04:06.022879-08:00,44,https://app.salesloft.com/app/cadences/3183607
2222813,BDR-S: Nurture - MT,BDR,2021-08-09,2023-01-31T11:25:44.631140-08:00,7,https://app.salesloft.com/app/cadences/2222813
3320757,BDR-Strat- Disco No Show,BDR,2023-11-17,2025-05-30T10:43:18.487560-07:00,64,https://app.salesloft.com/app/cadences/3320757
3661929,BDR-UK&I 1,BDR,2024-08-21,2025-03-10T02:58:03.624322-07:00,4843,https://app.salesloft.com/app/cadences/3661929
3681916,BDR-UK&I 1 - AQL,BDR,2024-09-12,2025-06-04T08:47:39.148855-07:00,6238,https://app.salesloft.com/app/cadences/3681916
3808022,BDR-V & BDR-S - Prewebinar AQL Test - CD Summit,BDR,2025-02-19,2025-07-25T10:04:20.220564-07:00,61,https://app.salesloft.com/app/cadences/3808022
3297137,BDR-V - BOFU - AI v1,BDR,2023-10-26,2024-04-23T14:24:49.433347-07:00,46,https://app.salesloft.com/app/cadences/3297137
2447182,BDR-V - Bad Phone,BDR,2022-02-03,2025-05-16T07:56:38.487297-07:00,0,https://app.salesloft.com/app/cadences/2447182
2454427,BDR-V - Booked Call - Followup,BDR,2022-02-08,2025-06-03T13:28:26.509384-07:00,61,https://app.salesloft.com/app/cadences/2454427
2940869,BDR-V - Clio Consultation Reschedule Q1 23 - Re-Engage - V2,BDR,2023-01-10,2024-04-04T06:53:01.785756-07:00,811,https://app.salesloft.com/app/cadences/2940869
3897810,BDR-V - Enriched Accounts - Family Law - Prospecting (WIP),BDR,2025-05-29,never,0,https://app.salesloft.com/app/cadences/3897810
3664475,BDR-V - Hot Leads - Call Only Cadence,BDR,2024-08-22,2025-06-04T15:33:14.863339-07:00,881,https://app.salesloft.com/app/cadences/3664475
2458888,BDR-V - International Lead Cadence,BDR,2022-02-10,2024-02-26T14:30:35.952172-08:00,164,https://app.salesloft.com/app/cadences/2458888
3297370,BDR-V - MOFU - General,BDR,2023-10-26,2024-07-08T16:06:35.381945-07:00,22,https://app.salesloft.com/app/cadences/3297370
1693327,BDR-V - Re-Engage Nurture Leads,BDR,2020-07-17,2025-05-22T13:26:26.525105-07:00,15498,https://app.salesloft.com/app/cadences/1693327
3345437,BDR-V - Re-Engage Nurture Leads - Updated Dec 23,BDR,2023-12-15,2025-05-29T13:46:41.846581-07:00,13511,https://app.salesloft.com/app/cadences/3345437
3297415,BDR-V - Solo/Sm Firm - General,BDR,2023-10-26,2025-03-12T10:50:25.442752-07:00,31,https://app.salesloft.com/app/cadences/3297415
3847667,BDR-V - WebSights ,BDR,2025-04-02,2025-05-12T16:07:28.603298-07:00,51,https://app.salesloft.com/app/cadences/3847667
4057780,BDR-V - vLex Customer Blitz December 2025 - Prospecting,BDR,2025-12-17,2026-01-07T15:27:09.967826-08:00,27,https://app.salesloft.com/app/cadences/4057780
3688424,BDR-V / BDR-S - Sendoso Golf Accounting Direct Mail Follow-up - Prospecting,BDR,2024-09-19,2024-11-01T15:54:39.937782-07:00,90,https://app.salesloft.com/app/cadences/3688424
2118783,BDR-V Complete Guide to Starting your Law Firm,BDR,2021-05-21,2025-06-03T06:47:44.226607-07:00,16677,https://app.salesloft.com/app/cadences/2118783
3315334,BDR-V Funnel - BOFU AQL ,BDR,2023-11-13,2025-05-20T12:19:15.352925-07:00,16080,https://app.salesloft.com/app/cadences/3315334
3735370,BDR-V Intake/Grow,BDR,2024-11-12,2025-04-16T10:15:55.572107-07:00,26,https://app.salesloft.com/app/cadences/3735370
3393788,BDR-V JB 2021-2022 Revival Cadence  ,BDR,2024-02-07,2024-02-21T13:31:41.055083-08:00,44,https://app.salesloft.com/app/cadences/3393788
3753489,BDR-V Long Term Nurture/Drip,BDR,2024-12-05,2025-05-23T07:40:18.500246-07:00,6,https://app.salesloft.com/app/cadences/3753489
3477249,BDR-V PI Cadence Update - DRAFT,BDR,2024-04-05,never,0,https://app.salesloft.com/app/cadences/3477249
2094415,BDR-V White Paper,BDR,2021-05-04,2025-06-04T13:11:21.136106-07:00,21415,https://app.salesloft.com/app/cadences/2094415
3664477,BDR-V- AQL pre call,BDR,2024-08-22,2025-06-04T15:55:09.412533-07:00,158,https://app.salesloft.com/app/cadences/3664477
3690007,BDR-V- Sendoso Golf Accounting Direct Mail Follow-up - Prospecting ,BDR,2024-09-20,2024-10-08T06:00:50.550713-07:00,216,https://app.salesloft.com/app/cadences/3690007
2587112,BDR-V/S - Virtual Law Firm / Remote Work,BDR,2022-05-03,2024-12-17T08:34:28.698614-08:00,5203,https://app.salesloft.com/app/cadences/2587112
3692667,BDR/AE - Houston - Clear Guidance Partners Invite,BDR,2024-09-24,never,0,https://app.salesloft.com/app/cadences/3692667
2848476,BDR/AE - NYC Meetup Attendees - Follow Up,BDR,2022-10-21,2022-11-15T09:01:18.678735-08:00,17,https://app.salesloft.com/app/cadences/2848476
2867469,BDR/AE - NYC Meetup Invitation - Last Week to Join ML Edit,BDR,2022-11-03,never,0,https://app.salesloft.com/app/cadences/2867469
2847725,BDR/AE - NYC Meetup Invitation High Touch - Prospecting,BDR,2022-10-20,2022-11-09T12:27:07.202479-08:00,587,https://app.salesloft.com/app/cadences/2847725
2847716,BDR/AE - NYC Meetup Invitation Low Touch - Prospecting,BDR,2022-10-20,2022-11-09T12:28:57.118979-08:00,0,https://app.salesloft.com/app/cadences/2847716
2867801,BDR/AE - NYC Meetup Invitation Low Touch - Prospecting - New Jersey,BDR,2022-11-03,2022-11-03T13:25:41.178329-07:00,0,https://app.salesloft.com/app/cadences/2867801
2848677,BDR/AE - NYC Meetup No Shows - Follow Up,BDR,2022-10-21,2022-11-15T06:39:22.678765-08:00,55,https://app.salesloft.com/app/cadences/2848677
3787758,BDR/AE - Paw's and Processo Event - May 2025,BDR,2025-01-29,2025-04-13T22:18:54.714890-07:00,0,https://app.salesloft.com/app/cadences/3787758
3476616,BDR/AE/Channel - Louisiana Meet-Up - Prospecting,BDR,2024-04-05,2024-04-11T08:19:17.975570-07:00,14,https://app.salesloft.com/app/cadences/3476616
3518984,BDR: Charleston Stasmayer Meet Up - May 2024,BDR,2024-05-02,2024-05-08T12:27:31.586845-07:00,49,https://app.salesloft.com/app/cadences/3518984
3923779,BDRS-Scorpion x Clio,BDR,2025-06-30,never,0,https://app.salesloft.com/app/cadences/3923779
4043069,BDRV - Black Friday ClioWork Untouched Leads,BDR,2025-11-24,2025-11-25T08:07:13.568028-08:00,129,https://app.salesloft.com/app/cadences/4043069
3604259,BDRV - Call Connected Interest Review,BDR,2024-06-26,2025-04-18T12:21:05.445560-07:00,0,https://app.salesloft.com/app/cadences/3604259
3604261,BDRV - Call Connected NOT Interest Review,BDR,2024-06-26,2025-05-23T13:39:15.092360-07:00,0,https://app.salesloft.com/app/cadences/3604261
2911819,BDRV - Clio Consultation Reschedule EOY 22 - Re-Engage,BDR,2022-12-07,2022-12-29T13:54:56.841159-08:00,38,https://app.salesloft.com/app/cadences/2911819
3994392,BDRV - ClioCon 2025,BDR,2025-09-25,2025-10-22T09:44:15.388720-07:00,25,https://app.salesloft.com/app/cadences/3994392
3984991,BDRV - Discovery to PreQualify and convert to CC,BDR,2025-09-15,2025-09-17T06:18:17.946175-07:00,5,https://app.salesloft.com/app/cadences/3984991
3220858,BDRV - EOM RESCHEDULE - DEALS,BDR,2023-08-18,2024-07-25T09:39:35.390812-07:00,372,https://app.salesloft.com/app/cadences/3220858
3251487,BDRV - Google LSA Cadence,BDR,2023-09-15,2026-02-02T11:45:09.322190-08:00,1639,https://app.salesloft.com/app/cadences/3251487
3616440,BDRV - Meeting Booked Review,BDR,2024-07-09,2025-06-04T11:58:36.539495-07:00,0,https://app.salesloft.com/app/cadences/3616440
2913756,BDRV - MyCase Blitz - Before Cadencing,BDR,2022-12-08,2024-10-28T14:24:17.123404-07:00,2,https://app.salesloft.com/app/cadences/2913756
3876619,BDRV - NMQL- Email / Call Blitz,BDR,2025-05-06,2025-05-22T11:40:03.828189-07:00,2,https://app.salesloft.com/app/cadences/3876619
3739202,BDRV - November Reschedule + Promo,BDR,2024-11-15,2024-11-26T08:48:08.999031-08:00,0,https://app.salesloft.com/app/cadences/3739202
3967381,BDRV - Outbound - Draft - Wills & Estates,BDR,2025-08-21,2026-01-13T11:32:26.698087-08:00,9,https://app.salesloft.com/app/cadences/3967381
3342609,BDRV - PI Power Hour - Wave 1,BDR,2023-12-12,2025-05-22T07:24:14.508079-07:00,3521,https://app.salesloft.com/app/cadences/3342609
3426418,BDRV - PI Power Hour - Wave 4,BDR,2024-03-01,2024-10-23T14:53:25.700936-07:00,22,https://app.salesloft.com/app/cadences/3426418
3321763,BDRV - Referral Ask,BDR,2023-11-20,2024-04-10T12:12:41.406808-07:00,26,https://app.salesloft.com/app/cadences/3321763
3637917,BDRV - Reschedule Coffee Send,BDR,2024-07-26,2025-10-09T16:51:23.295271-07:00,50,https://app.salesloft.com/app/cadences/3637917
3549796,BDRV - Solo and Small Firm Virtual Summit 2024 - Post-Event Follow Up Mkting,BDR,2024-05-20,2025-05-12T08:05:46.251405-07:00,220,https://app.salesloft.com/app/cadences/3549796
3228219,BDRV - Virtual ClioCon for Connected (no)Interest Follow-Up,BDR,2023-08-24,never,0,https://app.salesloft.com/app/cadences/3228219
3396917,BDRV ALL Firm Central - High Touch,BDR,2024-02-09,2025-12-15T13:52:15.019378-08:00,420,https://app.salesloft.com/app/cadences/3396917
3908494,BDRV AQL - AI Ladder Follow-Up,BDR,2025-06-10,never,0,https://app.salesloft.com/app/cadences/3908494
3854520,BDRV AQL - Drafting Documents,BDR,2025-04-09,2025-08-28T07:34:07.616125-07:00,543,https://app.salesloft.com/app/cadences/3854520
3917383,BDRV AQL - New Firm - Copy,BDR,2025-06-20,never,0,https://app.salesloft.com/app/cadences/3917383
3828709,"BDRV AQL - Post Event Follow-Up - Criminal Defense March 11, 2025",BDR,2025-03-12,2025-03-13T07:46:45.912864-07:00,65,https://app.salesloft.com/app/cadences/3828709
3798398,BDRV AQL - Post-Event Follow-Up - AI Feb 2025,BDR,2025-02-10,2025-02-21T10:29:10.876705-08:00,1406,https://app.salesloft.com/app/cadences/3798398
3921554,BDRV AQL - Pre-Event Law Firm Security,BDR,2025-06-26,never,0,https://app.salesloft.com/app/cadences/3921554
3921536,BDRV AQL - Pre-Event Template,BDR,2025-06-26,never,0,https://app.salesloft.com/app/cadences/3921536
3921539,BDRV AQL - Pre-Event Wills & Estates,BDR,2025-06-26,2025-09-22T11:44:39.023321-07:00,0,https://app.salesloft.com/app/cadences/3921539
3911966,BDRV AQL - Trial Lawyer Summit Post-Event,BDR,2025-06-13,2025-06-13T07:57:37.207598-07:00,128,https://app.salesloft.com/app/cadences/3911966
3978172,BDRV AQL - UNTOUCHED 2 CALL + EMAIL,BDR,2025-09-05,2025-09-05T09:09:24.555867-07:00,18,https://app.salesloft.com/app/cadences/3978172
3980212,BDRV AQL - Webinar Email marketing - Post Webinar ,BDR,2025-09-09,2026-01-27T07:44:55.154401-08:00,40,https://app.salesloft.com/app/cadences/3980212
3427300,BDRV April '24 Webinar - Organizational Strategies to Maximize Success at Court,BDR,2024-03-04,2024-04-11T14:02:35.998475-07:00,673,https://app.salesloft.com/app/cadences/3427300
3507463,"BDRV April EOM (zoominfo intent, websites)",BDR,2024-04-26,2025-04-23T12:43:20.928000-07:00,287,https://app.salesloft.com/app/cadences/3507463
3365731,BDRV BC Reschedule Blitz,BDR,2024-01-16,never,0,https://app.salesloft.com/app/cadences/3365731
3743842,BDRV Black Friday Send,BDR,2024-11-21,2025-11-25T06:53:22.261129-08:00,0,https://app.salesloft.com/app/cadences/3743842
3976546,BDRV CSV Import,BDR,2025-09-03,never,0,https://app.salesloft.com/app/cadences/3976546
3994459,BDRV ClioCon 1.Qualify Opps ,BDR,2025-09-25,2025-10-15T12:48:29.608895-07:00,22,https://app.salesloft.com/app/cadences/3994459
3667851,BDRV Coffee + C/L,BDR,2024-08-27,2025-04-23T11:33:14.453035-07:00,247,https://app.salesloft.com/app/cadences/3667851
3667698,BDRV Coffee + Disco,BDR,2024-08-27,2025-04-24T12:25:49.771849-07:00,297,https://app.salesloft.com/app/cadences/3667698
3667915,BDRV Coffee + Vague,BDR,2024-08-27,2025-01-09T05:55:46.812487-08:00,2290,https://app.salesloft.com/app/cadences/3667915
3758646,BDRV Connected No-Interest Duo/AI Blitz,BDR,2024-12-12,2025-02-27T12:39:04.415755-08:00,560,https://app.salesloft.com/app/cadences/3758646
2077385,BDRV DOGs - MT Cadence,BDR,2021-04-22,2022-08-15T08:10:30.456079-07:00,234,https://app.salesloft.com/app/cadences/2077385
3309270,BDRV Dec Webinar - Organizing your firm - The AI-Forward Law Firm: A Conversation on What’s Next for Legal,BDR,2023-11-07,2024-12-10T07:38:11.761901-08:00,6252,https://app.salesloft.com/app/cadences/3309270
3751570,BDRV Duo/AI Blitz,BDR,2024-12-04,2025-05-30T10:48:11.972107-07:00,10119,https://app.salesloft.com/app/cadences/3751570
3603316,BDRV EOQ C/L OPPS CALL CADENCE,BDR,2024-06-26,2024-06-26T11:49:26.738125-07:00,400,https://app.salesloft.com/app/cadences/3603316
3603288,BDRV EOQ NMQL Engagement CALL CADENCE,BDR,2024-06-26,2024-06-26T13:26:36.168686-07:00,2686,https://app.salesloft.com/app/cadences/3603288
3603265,BDRV EOQ ReSCHeDuLE CALL CADENCE,BDR,2024-06-26,2024-07-22T10:37:51.121366-07:00,222,https://app.salesloft.com/app/cadences/3603265
3685826,BDRV Family Law - Clio Con Hail Mary,BDR,2024-09-17,2024-09-27T08:38:12.001035-07:00,1277,https://app.salesloft.com/app/cadences/3685826
3651624,BDRV Family Law Focus 90 Day v1,BDR,2024-08-09,2025-03-08T07:41:56.093197-08:00,5135,https://app.salesloft.com/app/cadences/3651624
3651630,BDRV Family Law Focus Fish Bowl v1,BDR,2024-08-09,2024-08-20T06:24:46.256649-07:00,0,https://app.salesloft.com/app/cadences/3651630
3753871,BDRV Family Law Summit Follow-Up 90 Day,BDR,2024-12-06,2024-12-09T12:53:30.916817-08:00,194,https://app.salesloft.com/app/cadences/3753871
3651872,BDRV Family Law Zoom Info Import,BDR,2024-08-09,2024-08-16T07:13:39.180606-07:00,0,https://app.salesloft.com/app/cadences/3651872
3357780,"BDRV Feb Webinar - Remote Law Firm Essentials to Maximize Efficiency, Security and Scalability",BDR,2024-01-08,2025-03-19T12:45:00.313575-07:00,3722,https://app.salesloft.com/app/cadences/3357780
3962092,BDRV Follow-Up - Reply Emails,BDR,2025-08-14,never,0,https://app.salesloft.com/app/cadences/3962092
3224446,BDRV HH 2021-2022 Revival Cadence ,BDR,2023-08-22,2024-04-19T08:45:11.278292-07:00,5430,https://app.salesloft.com/app/cadences/3224446
3365780,BDRV HH Reschedule Blitz,BDR,2024-01-16,never,0,https://app.salesloft.com/app/cadences/3365780
3296447,BDRV Halloween Blitz - Rebook,BDR,2023-10-25,2023-10-26T14:00:54.479700-07:00,171,https://app.salesloft.com/app/cadences/3296447
3403043,BDRV JB 2021-2022 Revival Cadence ,BDR,2024-02-14,2024-02-22T10:20:23.530170-08:00,9,https://app.salesloft.com/app/cadences/3403043
3365781,BDRV JB Reschedule Blitz,BDR,2024-01-16,never,0,https://app.salesloft.com/app/cadences/3365781
3341977,BDRV Jan Webinar - Mastering Productivity: MS Word and Outlook Tips for Lawyers,BDR,2023-12-12,2024-01-08T13:40:11.194441-08:00,2710,https://app.salesloft.com/app/cadences/3341977
3392370,BDRV March '24 Webinar - Top Strategies for Improving Your Firm's Client Intake,BDR,2024-02-06,2025-03-08T07:44:19.797731-08:00,3130,https://app.salesloft.com/app/cadences/3392370
3953428,BDRV NMQL - Exploring Options - Copy,BDR,2025-08-05,never,0,https://app.salesloft.com/app/cadences/3953428
3953429,BDRV NMQL - Exploring Options - Team MA ,BDR,2025-08-05,2025-08-21T07:51:17.754154-07:00,0,https://app.salesloft.com/app/cadences/3953429
3858341,BDRV NMQL - Timeline - C/L and Needs Nurturing,BDR,2025-04-14,2025-04-16T12:40:45.874043-07:00,21,https://app.salesloft.com/app/cadences/3858341
3776600,BDRV NMQL AI Invite/Duo Focus Jan 2025,BDR,2025-01-15,2025-05-15T13:10:43.057904-07:00,5589,https://app.salesloft.com/app/cadences/3776600
3929993,BDRV No-CSQL - Draft - Outbound,BDR,2025-07-08,2025-11-17T09:03:25.905006-08:00,5,https://app.salesloft.com/app/cadences/3929993
3295771,BDRV Nov Webinar - Organizing your firm,BDR,2023-10-25,2024-11-13T10:16:01.601331-08:00,1876,https://app.salesloft.com/app/cadences/3295771
3923601,BDRV Outbound - Draft Jump-Start,BDR,2025-06-30,2025-09-05T14:48:46.233821-07:00,19,https://app.salesloft.com/app/cadences/3923601
3309007,BDRV PI Webinar - Nov 16,BDR,2023-11-07,2024-01-05T13:48:57.353861-08:00,585,https://app.salesloft.com/app/cadences/3309007
3917382,BDRV PILOT - Letter Send & Follow-Up,BDR,2025-06-20,2025-07-09T12:42:32.786267-07:00,482,https://app.salesloft.com/app/cadences/3917382
3326475,BDRV Personal Injury,BDR,2023-11-27,2025-04-03T13:39:40.919629-07:00,628,https://app.salesloft.com/app/cadences/3326475
3634274,BDRV Prospect Evaluation,BDR,2024-07-23,2024-07-26T10:44:35.108877-07:00,0,https://app.salesloft.com/app/cadences/3634274
4015900,BDRV Sarah Family Law Summit 2025,BDR,2025-10-21,2025-11-05T09:25:58.326858-08:00,813,https://app.salesloft.com/app/cadences/4015900
3741605,BDRV Simmer - Interest,BDR,2024-11-19,never,0,https://app.salesloft.com/app/cadences/3741605
3840107,BDRV Simmer - Software Advice,BDR,2025-03-25,2025-06-04T09:09:54.968770-07:00,67,https://app.salesloft.com/app/cadences/3840107
3616451,BDRV Simmer Q3 2024,BDR,2024-07-09,never,0,https://app.salesloft.com/app/cadences/3616451
3861826,BDRV Special Initiative - Payments/LawPay,BDR,2025-04-17,2025-04-21T12:35:13.442294-07:00,707,https://app.salesloft.com/app/cadences/3861826
3890417,BDRV WORKING COPY - NFLETTER,BDR,2025-05-20,never,0,https://app.salesloft.com/app/cadences/3890417
3616489,BDRV Warm-Up Q3 2024,BDR,2024-07-09,never,0,https://app.salesloft.com/app/cadences/3616489
3733165,BDRV Weekend Email - Demo,BDR,2024-11-08,2024-12-11T20:45:06.629866-08:00,0,https://app.salesloft.com/app/cadences/3733165
2454185,BDR_CS - Visited App Directory IM (Direct 2022),BDR,2022-02-08,2023-01-18T07:20:36.765545-08:00,25,https://app.salesloft.com/app/cadences/2454185
3426386,BLIND CAL SEND - Reschedule BDR Opps,BDR,2024-03-01,2024-03-06T14:36:05.378101-08:00,5,https://app.salesloft.com/app/cadences/3426386
3426415,BLIND CAL SEND - Reschedule BDR Opps CLEANUP,BDR,2024-03-01,2024-03-20T15:02:22.787204-07:00,4,https://app.salesloft.com/app/cadences/3426415
3412851,BOFU - 90 Day Churn - BDRV,BDR,2024-02-21,never,0,https://app.salesloft.com/app/cadences/3412851
3313976,BOFU - BDRV Funnel V1 ,BDR,2023-11-12,2024-03-01T12:39:03.200365-08:00,2001,https://app.salesloft.com/app/cadences/3313976
3411865,BOFU - ZI Intent - BDRV,BDR,2024-02-21,never,0,https://app.salesloft.com/app/cadences/3411865
3269732,BOFU TEMPLATE - BDRV,BDR,2023-10-03,2024-05-10T07:41:21.959956-07:00,30,https://app.salesloft.com/app/cadences/3269732
3625477,BRONZE - CLEAN UP CALL BDRV Q3 24 v1,BDR,2024-07-16,2024-12-19T06:50:07.044318-08:00,9347,https://app.salesloft.com/app/cadences/3625477
3625192,BRONZE - CLEAN UP EMAIL BDRV Q3 24 v1,BDR,2024-07-16,2025-01-11T20:19:39.952448-08:00,366,https://app.salesloft.com/app/cadences/3625192
4009954,CS-BDR | ClioCon - In Person & Virtual [Attended No CQL],BDR,2025-10-14,2025-11-02T20:13:03.399870-08:00,0,https://app.salesloft.com/app/cadences/4009954
4009952,CS-BDR | ClioCon - In Person [Lead Scan CQL],BDR,2025-10-14,2025-10-28T08:04:36.488028-07:00,99,https://app.salesloft.com/app/cadences/4009952
4009959,CS-BDR | ClioCon - Virtual [AI Session CQL],BDR,2025-10-14,2025-11-06T15:55:02.902683-08:00,64,https://app.salesloft.com/app/cadences/4009959
4009961,CS-BDR | ClioCon - Virtual [Attended No CQL],BDR,2025-10-14,never,0,https://app.salesloft.com/app/cadences/4009961
4017290,CS-BDR | ClioCon - Virtual [Draft Session CQL],BDR,2025-10-22,2025-10-23T08:46:04.700389-07:00,21,https://app.salesloft.com/app/cadences/4017290
4017229,CS-BDR | ClioCon - Virtual [PI Session CQL],BDR,2025-10-22,2025-10-22T13:45:48.913800-07:00,4,https://app.salesloft.com/app/cadences/4017229
4009957,CS-BDR | ClioCon - Virtual [Poll CQL],BDR,2025-10-14,2025-11-25T13:45:45.091585-08:00,84,https://app.salesloft.com/app/cadences/4009957
3771884,CS-BDR: 2025-01: Duo Email Leads | MM General Customer Cross-Sell,BDR,2025-01-09,never,0,https://app.salesloft.com/app/cadences/3771884
3920016,CS-BDR: June - EOM CQLs Re-Engage,BDR,2025-06-24,2025-06-25T20:15:57.767906-07:00,111,https://app.salesloft.com/app/cadences/3920016
3229714,Cross-Sell BDR/AE - LSA - (No calls),BDR,2023-08-28,2024-05-15T12:04:18.119323-07:00,0,https://app.salesloft.com/app/cadences/3229714
